-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2020 through 03/18/2020 
Location: Latitude  30.0572   Longitude 107.874 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 605.0 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (kg kg-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,RH2M,QV2M,T2M_RANGE,T2M_MAX,T2M_MIN,T2M
30.05721,107.87401,2020,02,25,   90.90,  0.007892,    6.93,   14.64,    7.71,   11.03
30.05721,107.87401,2020,02,26,   92.29,  0.008520,    8.62,   16.46,    7.84,   11.96
30.05721,107.87401,2020,02,27,   87.32,  0.008161,    6.26,   15.93,    9.67,   12.12
30.05721,107.87401,2020,02,28,   89.98,  0.007941,    6.35,   14.84,    8.49,   11.25
30.05721,107.87401,2020,02,29,   80.26,  0.007687,   11.45,   18.51,    7.06,   12.47
30.05721,107.87401,2020,03,01,   80.66,  0.007845,   11.40,   18.64,    7.24,   12.75
30.05721,107.87401,2020,03,02,   85.26,  0.006231,    5.00,   10.79,    5.79,    8.49
30.05721,107.87401,2020,03,03,   84.14,  0.005916,    6.70,   11.30,    4.60,    7.97
30.05721,107.87401,2020,03,04,   77.19,  0.006065,    8.62,   14.48,    5.86,    9.63
30.05721,107.87401,2020,03,05,   83.80,  0.005907,   10.54,   13.12,    2.58,    7.96
30.05721,107.87401,2020,03,06,   87.01,  0.006968,    6.45,   13.05,    6.60,    9.77
30.05721,107.87401,2020,03,07,   83.24,  0.007723,   11.75,   17.86,    6.11,   11.95
30.05721,107.87401,2020,03,08,   89.50,  0.008664,    7.43,   16.52,    9.09,   12.49
