-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2020 through 03/18/2020 
Location: Latitude  26.8154   Longitude 106.8748 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 1200.5 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (kg kg-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,RH2M,QV2M,T2M_RANGE,T2M_MAX,T2M_MIN,T2M
26.81541,106.87481,2020,02,25,   87.68,  0.009812,   10.18,   19.54,    9.37,   13.77
26.81541,106.87481,2020,02,26,   88.72,  0.011137,    9.59,   20.63,   11.04,   15.56
26.81541,106.87481,2020,02,27,   88.90,  0.011291,    6.54,   19.69,   13.15,   15.72
26.81541,106.87481,2020,02,28,   93.52,  0.010505,    4.40,   16.03,   11.63,   13.80
26.81541,106.87481,2020,02,29,   87.26,  0.010297,    9.25,   19.77,   10.52,   14.54
26.81541,106.87481,2020,03,01,   92.37,  0.008528,    5.43,   13.92,    8.50,   10.87
26.81541,106.87481,2020,03,02,   92.53,  0.008762,   12.83,   17.70,    4.88,   11.23
26.81541,106.87481,2020,03,03,   89.15,  0.006362,    7.35,   11.51,    4.16,    7.11
26.81541,106.87481,2020,03,04,   91.26,  0.005603,    6.62,    8.55,    1.93,    4.97
26.81541,106.87481,2020,03,05,   92.74,  0.006978,    9.20,   12.10,    2.90,    7.84
26.81541,106.87481,2020,03,06,   87.21,  0.009263,   12.00,   20.16,    8.17,   12.91
26.81541,106.87481,2020,03,07,   88.34,  0.009438,   11.01,   19.55,    8.55,   12.99
26.81541,106.87481,2020,03,08,   79.01,  0.010183,   11.92,   23.07,   11.15,   15.78
26.81541,106.87481,2020,03,09,   86.64,  0.007826,    5.75,   13.28,    7.53,   10.50
26.81541,106.87481,2020,03,10,   88.49,  0.006891,    7.30,   12.61,    5.32,    8.39
26.81541,106.87481,2020,03,11,   90.85,  0.008098,    8.78,   14.59,    5.81,   10.30
26.81541,106.87481,2020,03,12,   88.22,  0.009130,   10.11,   19.16,    9.05,   12.54
26.81541,106.87481,2020,03,13,   89.04,  0.008229,    5.80,   14.47,    8.68,   10.95
26.81541,106.87481,2020,03,14,   84.26,  0.007346,    9.42,   15.58,    6.17,   10.11
26.81541,106.87481,2020,03,15,   87.83,  0.008382,   10.99,   16.52,    5.53,   11.39
26.81541,106.87481,2020,03,16,   90.19,  0.009519,    9.82,   18.93,    9.12,   12.90
26.81541,106.87481,2020,03,17,   89.89,  0.007439,    4.85,   11.89,    7.04,    9.31
26.81541,106.87481,2020,03,18,   86.74,  0.008138,   11.20,   17.07,    5.87,   11.11
