-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2020 through 03/18/2020 
Location: Latitude  22.1667   Longitude 113.55 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 11.87 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (kg kg-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,RH2M,QV2M,T2M_RANGE,T2M_MAX,T2M_MIN,T2M
22.16671,113.55001,2020,02,25,   90.94,  0.013592,    3.42,   22.38,   18.96,   20.56
22.16671,113.55001,2020,02,26,   83.59,  0.013377,    5.71,   25.00,   19.29,   21.68
22.16671,113.55001,2020,02,27,   86.49,  0.012847,    2.51,   21.68,   19.17,   20.48
22.16671,113.55001,2020,02,28,   86.79,  0.012724,    2.73,   21.72,   18.99,   20.25
22.16671,113.55001,2020,02,29,   87.99,  0.013541,    3.19,   22.65,   19.46,   20.98
22.16671,113.55001,2020,03,01,   83.19,  0.013756,    4.50,   24.67,   20.17,   22.15
22.16671,113.55001,2020,03,02,   83.76,  0.012702,    2.17,   21.88,   19.71,   20.79
22.16671,113.55001,2020,03,03,   86.17,  0.013054,    2.06,   21.94,   19.88,   20.78
22.16671,113.55001,2020,03,04,   83.15,  0.012184,    4.33,   21.82,   17.49,   20.25
22.16671,113.55001,2020,03,05,   79.55,  0.010506,    3.52,   20.41,   16.89,   18.62
22.16671,113.55001,2020,03,06,   83.71,  0.011916,    2.77,   21.23,   18.46,   19.77
