-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2020 through 03/18/2020 
Location: Latitude  37.5777   Longitude 112.2922 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 1187.49 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (kg kg-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,RH2M,QV2M,T2M_RANGE,T2M_MAX,T2M_MIN,T2M
37.57771,112.29221,2020,02,23,   54.93,  0.003033,   18.29,   13.56,   -4.73,    3.44
37.57771,112.29221,2020,02,24,   86.42,  0.004757,    8.03,    7.65,   -0.38,    3.33
37.57771,112.29221,2020,02,25,   56.68,  0.003268,   15.79,   13.09,   -2.71,    4.07
37.57771,112.29221,2020,02,26,   71.38,  0.003697,   14.23,   11.24,   -2.99,    2.63
37.57771,112.29221,2020,02,27,   85.95,  0.003774,    7.78,    4.97,   -2.81,    0.30
37.57771,112.29221,2020,02,28,   65.04,  0.003527,   16.50,   13.24,   -3.26,    3.14
37.57771,112.29221,2020,02,29,   67.15,  0.003646,   14.80,   12.32,   -2.48,    3.15
37.57771,112.29221,2020,03,01,   42.53,  0.001800,   10.17,    5.50,   -4.67,   -0.19
37.57771,112.29221,2020,03,02,   53.14,  0.002437,   13.91,    8.24,   -5.67,    0.87
37.57771,112.29221,2020,03,03,   41.30,  0.001520,   10.45,    4.09,   -6.36,   -2.10
37.57771,112.29221,2020,03,04,   49.28,  0.001971,   12.53,    6.72,   -5.81,   -0.97
