-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2020 through 03/18/2020 
Location: Latitude  41.1129   Longitude 85.2401 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 911.85 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (kg kg-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,RH2M,QV2M,T2M_RANGE,T2M_MAX,T2M_MIN,T2M
41.11291,85.24011,2020,02,22,   34.65,  0.001595,   11.68,    9.05,   -2.63,    1.41
41.11291,85.24011,2020,02,23,   27.60,  0.001391,   12.98,   10.43,   -2.55,    2.64
41.11291,85.24011,2020,02,24,   35.94,  0.001907,   10.95,    9.25,   -1.70,    3.34
41.11291,85.24011,2020,02,25,   36.58,  0.002099,   11.32,   11.23,   -0.09,    4.48
41.11291,85.24011,2020,02,26,   31.04,  0.001882,   13.09,   13.36,    0.27,    5.32
41.11291,85.24011,2020,02,27,   27.35,  0.001763,   16.12,   15.82,   -0.30,    6.11
41.11291,85.24011,2020,02,28,   34.88,  0.002290,   12.38,   13.59,    1.21,    6.41
41.11291,85.24011,2020,02,29,   33.64,  0.001865,   11.91,   10.71,   -1.21,    4.09
41.11291,85.24011,2020,03,01,   33.03,  0.001817,   12.05,   11.07,   -0.99,    3.96
41.11291,85.24011,2020,03,02,   33.59,  0.001894,   12.72,   11.80,   -0.92,    4.30
41.11291,85.24011,2020,03,03,   32.27,  0.001916,   12.39,   12.54,    0.15,    4.97
41.11291,85.24011,2020,03,04,   33.76,  0.002121,   14.16,   13.32,   -0.84,    5.72
41.11291,85.24011,2020,03,05,   32.67,  0.002174,   15.99,   15.12,   -0.87,    6.55
41.11291,85.24011,2020,03,06,   34.14,  0.002213,   14.10,   13.58,   -0.52,    6.12
41.11291,85.24011,2020,03,07,   35.17,  0.002398,   10.38,   12.27,    1.89,    6.85
41.11291,85.24011,2020,03,08,   40.89,  0.002064,   12.05,    8.20,   -3.86,    2.78
41.11291,85.24011,2020,03,09,   26.69,  0.001047,   10.99,    5.85,   -5.14,   -0.64
41.11291,85.24011,2020,03,10,   27.43,  0.001258,   12.82,    8.87,   -3.95,    1.37
41.11291,85.24011,2020,03,11,   26.55,  0.001440,   14.66,   11.54,   -3.11,    3.67
41.11291,85.24011,2020,03,12,   30.50,  0.001559,   13.51,   10.31,   -3.20,    2.95
41.11291,85.24011,2020,03,13,   25.96,  0.001278,   11.69,    8.78,   -2.91,    2.45
41.11291,85.24011,2020,03,14,   25.29,  0.001417,   14.97,   12.46,   -2.51,    4.23
41.11291,85.24011,2020,03,15,   24.35,  0.001633,   11.97,   12.73,    0.76,    6.81
41.11291,85.24011,2020,03,16,   23.57,  0.001645,   12.43,   14.13,    1.69,    7.41
41.11291,85.24011,2020,03,17,   20.92,  0.001582,   16.88,   17.91,    1.03,    8.54
41.11291,85.24011,2020,03,18,   18.81,  0.001495,   18.40,   18.96,    0.55,    9.25
