-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2020 through 03/18/2020 
Location: Latitude  23.8298   Longitude 108.7881 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 282.03 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (kg kg-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,RH2M,QV2M,T2M_RANGE,T2M_MAX,T2M_MIN,T2M
23.82981,108.78811,2020,02,25,   86.48,  0.011693,   11.98,   24.41,   12.42,   18.44
23.82981,108.78811,2020,02,26,   84.68,  0.012313,   10.60,   24.91,   14.31,   19.62
23.82981,108.78811,2020,02,27,   82.48,  0.012821,    9.38,   25.99,   16.61,   20.69
23.82981,108.78811,2020,02,28,   85.24,  0.012293,    8.33,   23.97,   15.64,   19.45
23.82981,108.78811,2020,02,29,   84.65,  0.012948,   10.16,   25.77,   15.61,   20.36
23.82981,108.78811,2020,03,01,   84.14,  0.012625,   11.08,   26.38,   15.30,   20.07
23.82981,108.78811,2020,03,02,   86.66,  0.011732,   11.15,   24.44,   13.29,   18.44
23.82981,108.78811,2020,03,03,   90.77,  0.010466,    9.94,   19.92,    9.98,   15.94
23.82981,108.78811,2020,03,04,   88.67,  0.007408,    5.32,   14.14,    8.82,   11.08
23.82981,108.78811,2020,03,05,   83.61,  0.008202,   10.00,   18.58,    8.58,   13.49
23.82981,108.78811,2020,03,06,   90.93,  0.011855,   11.53,   23.87,   12.34,   17.82
23.82981,108.78811,2020,03,07,   86.19,  0.013792,   10.92,   26.89,   15.97,   21.04
23.82981,108.78811,2020,03,08,   82.76,  0.014866,   10.44,   28.93,   18.49,   22.84
23.82981,108.78811,2020,03,09,   80.07,  0.013122,   13.00,   28.07,   15.08,   21.39
23.82981,108.78811,2020,03,10,   72.16,  0.007943,    7.17,   19.18,   12.01,   15.25
23.82981,108.78811,2020,03,11,   80.08,  0.009306,    9.66,   20.89,   11.22,   16.06
23.82981,108.78811,2020,03,12,   88.90,  0.014047,   12.46,   27.18,   14.72,   20.85
23.82981,108.78811,2020,03,13,   87.22,  0.012782,   10.00,   24.26,   14.26,   19.71
23.82981,108.78811,2020,03,14,   76.39,  0.008937,    9.43,   21.12,   11.70,   16.24
23.82981,108.78811,2020,03,15,   75.47,  0.009614,   11.73,   23.39,   11.67,   17.54
23.82981,108.78811,2020,03,16,   90.13,  0.012025,    7.26,   22.26,   14.99,   18.23
23.82981,108.78811,2020,03,17,   91.61,  0.011240,    3.93,   18.30,   14.37,   16.92
23.82981,108.78811,2020,03,18,   90.44,  0.010163,    5.10,   18.47,   13.37,   15.52
