-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2020 through 03/18/2020 
Location: Latitude  39.3054   Longitude 117.323 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 5.68 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (kg kg-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,RH2M,QV2M,T2M_RANGE,T2M_MAX,T2M_MIN,T2M
39.30541,117.32301,2020,02,23,   57.76,  0.002790,   15.80,   12.46,   -3.34,    3.61
39.30541,117.32301,2020,02,24,   71.40,  0.003467,    9.38,    9.22,   -0.16,    3.64
39.30541,117.32301,2020,02,25,   52.40,  0.002612,   13.08,   11.23,   -1.85,    4.08
39.30541,117.32301,2020,02,26,   59.73,  0.002484,   11.77,    8.63,   -3.14,    1.65
39.30541,117.32301,2020,02,27,   62.56,  0.002686,    7.65,    6.58,   -1.06,    2.08
39.30541,117.32301,2020,02,28,   77.72,  0.003393,   10.49,    8.33,   -2.16,    2.16
39.30541,117.32301,2020,02,29,   91.35,  0.003958,    7.73,    6.13,   -1.60,    2.04
39.30541,117.32301,2020,03,01,   58.11,  0.002699,   12.68,   10.73,   -1.95,    3.09
39.30541,117.32301,2020,03,02,   53.21,  0.002518,   13.49,   10.09,   -3.40,    3.36
39.30541,117.32301,2020,03,03,   50.31,  0.002228,   12.30,    8.92,   -3.39,    2.42
39.30541,117.32301,2020,03,04,   38.77,  0.001408,   10.60,    5.69,   -4.92,   -0.23
39.30541,117.32301,2020,03,05,   52.42,  0.002249,   14.58,    9.95,   -4.63,    1.97
39.30541,117.32301,2020,03,06,   71.97,  0.004216,   15.56,   14.56,   -1.00,    6.26
39.30541,117.32301,2020,03,07,   73.18,  0.004249,   13.93,   13.82,   -0.11,    6.16
39.30541,117.32301,2020,03,08,   83.70,  0.004626,    9.91,   11.81,    1.90,    5.43
39.30541,117.32301,2020,03,09,   75.41,  0.003982,    9.05,    9.64,    0.60,    4.82
39.30541,117.32301,2020,03,10,   43.94,  0.002189,   14.68,   11.71,   -2.97,    4.01
39.30541,117.32301,2020,03,11,   45.99,  0.002700,   19.07,   16.37,   -2.70,    6.30
39.30541,117.32301,2020,03,12,   54.49,  0.003017,   11.76,   11.86,    0.09,    5.51
39.30541,117.32301,2020,03,13,   36.36,  0.001796,   14.24,   11.22,   -3.03,    4.01
39.30541,117.32301,2020,03,14,   37.98,  0.002244,   16.68,   14.82,   -1.86,    6.44
39.30541,117.32301,2020,03,15,   43.05,  0.002791,   14.94,   16.02,    1.08,    7.82
39.30541,117.32301,2020,03,16,   56.47,  0.003202,   14.17,   13.35,   -0.82,    5.87
39.30541,117.32301,2020,03,17,   41.19,  0.003340,   21.00,   21.69,    0.69,   11.06
39.30541,117.32301,2020,03,18,   32.05,  0.003022,   22.57,   26.13,    3.56,   13.21
