-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2020 through 03/18/2020 
Location: Latitude  38.0428   Longitude 114.5149 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 130.71 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (kg kg-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,RH2M,QV2M,T2M_RANGE,T2M_MAX,T2M_MIN,T2M
38.04281,114.51491,2020,02,23,   50.40,  0.002897,   20.18,   17.65,   -2.53,    5.86
38.04281,114.51491,2020,02,24,   76.82,  0.004042,    9.17,    9.61,    0.44,    4.54
38.04281,114.51491,2020,02,25,   70.78,  0.003771,   11.10,   11.88,    0.79,    4.80
38.04281,114.51491,2020,02,26,   63.58,  0.003342,   10.54,   11.17,    0.63,    4.72
38.04281,114.51491,2020,02,27,   63.12,  0.002894,    8.63,    7.85,   -0.79,    2.77
38.04281,114.51491,2020,02,28,   74.44,  0.003851,   14.11,   12.90,   -1.21,    4.32
38.04281,114.51491,2020,02,29,   83.57,  0.004078,    8.62,    8.78,    0.16,    3.47
38.04281,114.51491,2020,03,01,   46.17,  0.002619,   12.98,   12.86,   -0.11,    5.73
38.04281,114.51491,2020,03,02,   50.91,  0.002784,   17.19,   14.09,   -3.11,    5.17
38.04281,114.51491,2020,03,03,   32.65,  0.001597,   12.78,   10.87,   -1.91,    3.63
38.04281,114.51491,2020,03,04,   38.58,  0.001570,   11.15,    7.38,   -3.77,    1.13
38.04281,114.51491,2020,03,05,   49.72,  0.002459,   17.72,   13.54,   -4.18,    3.74
38.04281,114.51491,2020,03,06,   68.24,  0.004379,   15.51,   15.53,    0.02,    7.35
38.04281,114.51491,2020,03,07,   49.84,  0.003352,   15.97,   16.71,    0.74,    8.08
38.04281,114.51491,2020,03,08,   71.26,  0.004539,   13.84,   14.75,    0.91,    7.25
38.04281,114.51491,2020,03,09,   68.06,  0.004399,   10.14,   13.03,    2.89,    7.52
38.04281,114.51491,2020,03,10,   33.49,  0.002074,   16.01,   14.81,   -1.20,    6.93
38.04281,114.51491,2020,03,11,   32.38,  0.002498,   21.68,   21.72,    0.04,   10.07
38.04281,114.51491,2020,03,12,   44.75,  0.002894,   10.29,   12.39,    2.11,    7.53
38.04281,114.51491,2020,03,13,   40.24,  0.002193,   12.94,   12.34,   -0.60,    5.21
38.04281,114.51491,2020,03,14,   29.59,  0.001997,   18.14,   17.87,   -0.27,    8.20
38.04281,114.51491,2020,03,15,   35.95,  0.002990,   18.00,   21.47,    3.48,   11.29
38.04281,114.51491,2020,03,16,   49.01,  0.003457,   18.26,   18.67,    0.41,    8.83
38.04281,114.51491,2020,03,17,   29.11,  0.002983,   21.46,   25.27,    3.80,   14.41
38.04281,114.51491,2020,03,18,   20.50,  0.002289,   22.02,   27.93,    5.91,   15.64
