-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2020 through 03/18/2020 
Location: Latitude  26.0789   Longitude 117.9874 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 533.78 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (kg kg-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,RH2M,QV2M,T2M_RANGE,T2M_MAX,T2M_MIN,T2M
26.07891,117.98741,2020,02,25,   77.83,  0.010235,   13.77,   24.64,   10.87,   17.57
26.07891,117.98741,2020,02,26,   76.57,  0.010826,   11.75,   25.76,   14.01,   18.73
26.07891,117.98741,2020,02,27,   86.61,  0.009704,   10.20,   21.08,   10.87,   15.10
26.07891,117.98741,2020,02,28,   78.27,  0.009447,   13.84,   23.38,    9.55,   16.22
26.07891,117.98741,2020,02,29,   76.70,  0.010683,   13.35,   25.35,   12.00,   18.42
26.07891,117.98741,2020,03,01,   84.53,  0.009935,   10.82,   21.56,   10.74,   15.76
26.07891,117.98741,2020,03,02,   88.54,  0.008788,    7.87,   17.93,   10.06,   13.21
26.07891,117.98741,2020,03,03,   88.90,  0.009349,   12.62,   21.44,    8.82,   14.09
26.07891,117.98741,2020,03,04,   92.47,  0.008438,    5.86,   15.45,    9.59,   11.95
26.07891,117.98741,2020,03,05,   86.44,  0.006832,    7.97,   14.46,    6.49,    9.82
26.07891,117.98741,2020,03,06,   85.91,  0.008548,   16.32,   22.06,    5.74,   13.21
26.07891,117.98741,2020,03,07,   92.23,  0.010664,   10.25,   21.08,   10.83,   15.47
26.07891,117.98741,2020,03,08,   88.71,  0.012013,   10.57,   24.41,   13.83,   17.90
26.07891,117.98741,2020,03,09,   90.00,  0.012076,   10.65,   23.92,   13.27,   17.70
26.07891,117.98741,2020,03,10,   76.95,  0.007181,   11.05,   17.90,    6.85,   12.25
26.07891,117.98741,2020,03,11,   80.81,  0.007388,   13.36,   19.60,    6.25,   11.97
26.07891,117.98741,2020,03,12,   93.42,  0.008558,    6.51,   15.33,    8.82,   11.95
26.07891,117.98741,2020,03,13,   92.40,  0.010452,    9.71,   21.25,   11.54,   15.18
26.07891,117.98741,2020,03,14,   84.03,  0.007970,   10.71,   17.69,    6.98,   12.54
26.07891,117.98741,2020,03,15,   57.25,  0.005430,   15.73,   20.48,    4.75,   12.56
26.07891,117.98741,2020,03,16,   69.45,  0.007070,   14.44,   20.40,    5.97,   13.64
26.07891,117.98741,2020,03,17,   90.12,  0.008549,    6.17,   15.63,    9.47,   12.53
26.07891,117.98741,2020,03,18,   93.48,  0.010094,    7.28,   18.33,   11.05,   14.45
