-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2020 through 03/18/2020 
Location: Latitude  37.2692   Longitude 106.1655 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 1506.21 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (kg kg-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,RH2M,QV2M,T2M_RANGE,T2M_MAX,T2M_MIN,T2M
37.26921,106.16551,2020,02,22,   53.82,  0.002449,   16.68,    9.65,   -7.03,    0.30
37.26921,106.16551,2020,02,23,   71.80,  0.004306,   17.43,   14.66,   -2.77,    4.02
37.26921,106.16551,2020,02,24,   47.60,  0.002738,   12.52,   11.50,   -1.02,    3.44
37.26921,106.16551,2020,02,25,   42.83,  0.002544,   13.99,   12.82,   -1.17,    3.94
37.26921,106.16551,2020,02,26,   77.60,  0.004732,   13.16,   11.90,   -1.26,    4.31
37.26921,106.16551,2020,02,27,   77.39,  0.003920,    7.31,    5.27,   -2.04,    1.71
37.26921,106.16551,2020,02,28,   53.89,  0.003237,   17.08,   14.05,   -3.02,    4.03
37.26921,106.16551,2020,02,29,   48.64,  0.002446,   12.83,    9.41,   -3.42,    1.61
37.26921,106.16551,2020,03,01,   49.40,  0.002236,    9.48,    5.51,   -3.97,    0.21
37.26921,106.16551,2020,03,02,   46.35,  0.002166,   11.68,    7.84,   -3.84,    0.61
37.26921,106.16551,2020,03,03,   39.85,  0.001825,   14.92,    9.57,   -5.35,    0.35
37.26921,106.16551,2020,03,04,   53.66,  0.002872,   16.31,   12.38,   -3.93,    2.47
37.26921,106.16551,2020,03,05,   60.23,  0.003832,   14.89,   13.65,   -1.24,    4.82
37.26921,106.16551,2020,03,06,   47.33,  0.002616,   12.71,   10.01,   -2.70,    2.86
37.26921,106.16551,2020,03,07,   59.80,  0.004118,   18.47,   15.81,   -2.66,    5.89
37.26921,106.16551,2020,03,08,   66.05,  0.003358,    9.67,    6.36,   -3.31,    1.67
37.26921,106.16551,2020,03,09,   48.93,  0.001810,    8.18,    1.90,   -6.28,   -2.54
37.26921,106.16551,2020,03,10,   39.91,  0.001759,   14.10,    8.00,   -6.10,   -0.20
37.26921,106.16551,2020,03,11,   48.40,  0.002747,   14.55,   11.61,   -2.94,    3.22
37.26921,106.16551,2020,03,12,   39.47,  0.002120,   10.86,    8.84,   -2.02,    2.54
37.26921,106.16551,2020,03,13,   49.82,  0.002107,    9.23,    4.59,   -4.64,   -0.65
37.26921,106.16551,2020,03,14,   32.60,  0.001616,   14.39,    8.78,   -5.61,    1.50
37.26921,106.16551,2020,03,15,   41.67,  0.002475,   12.12,   10.71,   -1.42,    3.99
37.26921,106.16551,2020,03,16,   36.99,  0.002251,   14.07,   12.66,   -1.41,    4.36
37.26921,106.16551,2020,03,17,   32.48,  0.002245,   17.83,   14.75,   -3.08,    6.16
37.26921,106.16551,2020,03,18,   34.07,  0.002284,   15.25,   13.66,   -1.59,    5.68
