-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2020 through 03/18/2020 
Location: Latitude  27.6104   Longitude 111.7088 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 323.3 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (kg kg-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,RH2M,QV2M,T2M_RANGE,T2M_MAX,T2M_MIN,T2M
27.61041,111.70881,2020,02,25,   84.72,  0.011119,    8.44,   22.64,   14.20,   17.89
27.61041,111.70881,2020,02,26,   89.88,  0.010006,    8.11,   19.55,   11.44,   15.37
27.61041,111.70881,2020,02,27,   91.05,  0.008530,    6.03,   16.43,   10.40,   12.72
27.61041,111.70881,2020,02,28,   93.24,  0.007373,    7.38,   13.83,    6.45,   10.13
27.61041,111.70881,2020,02,29,   92.70,  0.006528,    5.70,   11.64,    5.94,    8.40
27.61041,111.70881,2020,03,01,   87.79,  0.006850,    7.55,   14.36,    6.80,    9.98
27.61041,111.70881,2020,03,02,   89.41,  0.006144,    7.66,   12.63,    4.96,    8.11
27.61041,111.70881,2020,03,03,   94.89,  0.005014,    4.21,    6.56,    2.35,    4.35
27.61041,111.70881,2020,03,04,   91.56,  0.005443,    4.10,    7.97,    3.88,    6.06
27.61041,111.70881,2020,03,05,   90.15,  0.006151,    6.50,   11.05,    4.55,    8.02
27.61041,111.70881,2020,03,06,   93.01,  0.007977,   10.26,   17.33,    7.07,   11.30
27.61041,111.70881,2020,03,07,   92.89,  0.008368,    6.58,   15.83,    9.25,   12.02
27.61041,111.70881,2020,03,08,   94.67,  0.010221,   11.91,   21.44,    9.53,   14.68
27.61041,111.70881,2020,03,09,   91.58,  0.008052,    7.61,   14.49,    6.88,   11.66
27.61041,111.70881,2020,03,10,   78.93,  0.006317,    9.68,   15.68,    6.00,   10.38
27.61041,111.70881,2020,03,11,   78.44,  0.006840,    9.33,   16.54,    7.21,   11.62
27.61041,111.70881,2020,03,12,   89.71,  0.008144,    8.44,   17.09,    8.65,   12.17
27.61041,111.70881,2020,03,13,   89.15,  0.008150,    7.15,   16.43,    9.28,   12.37
27.61041,111.70881,2020,03,14,   72.45,  0.006213,   10.87,   17.03,    6.15,   11.46
27.61041,111.70881,2020,03,15,   61.65,  0.006258,   11.18,   19.22,    8.04,   13.98
27.61041,111.70881,2020,03,16,   72.29,  0.007765,    6.95,   18.80,   11.85,   14.82
27.61041,111.70881,2020,03,17,   83.60,  0.008086,    7.46,   17.34,    9.88,   13.22
27.61041,111.70881,2020,03,18,   80.07,  0.008393,   12.56,   20.86,    8.30,   14.38
